# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.100000000000000006e-01,0.000000000000000000e+00,1.004830921315608971e-01,6.194842518474483889e-02,2.618312749187737265e-01,6.484748941752846961e-03,3.402585915319729370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.857989894124036648e-04,1.023140800680558016e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.002992837646479590e-01,6.182275398307577469e-02,2.612468925510155193e-01,6.482237773718883302e-03,3.396184182622912634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.829526409040846397e-04,1.021804037460408709e+00
1.300000000000000044e-01,0.000000000000000000e+00,1.001154975806700098e-01,6.169710604986593239e-02,2.606626498597712782e-01,6.479720775418374920e-03,3.389783338983573535e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.801075600209570610e-04,1.020467084784417722e+00
1.400000000000000133e-01,0.000000000000000000e+00,9.993173365697124999e-02,6.157148146624429053e-02,2.600785473320442742e-01,6.477197926523224104e-03,3.383383387501542883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.772637511827869142e-04,1.019129941992018784e+00
1.500000000000000222e-01,0.000000000000000000e+00,9.974799207125571721e-02,6.144588031371739367e-02,2.594945854571040211e-01,6.474669206610718722e-03,3.376984331291080915e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.744212188299093432e-04,1.017792608419571199e+00
1.600000000000000033e-01,0.000000000000000000e+00,9.956427290158964549e-02,6.132030267417164227e-02,2.589107647265003753e-01,6.472134595162985782e-03,3.370586173480958486e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.715799674233517072e-04,1.016455083400342296e+00
1.700000000000000122e-01,0.000000000000000000e+00,9.938057622640342204e-02,6.119474862987541591e-02,2.583270856340760813e-01,6.469594071566431986e-03,3.364188917214544494e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.687400014449524092e-04,1.015117366264488119e+00
1.800000000000000211e-01,0.000000000000000000e+00,9.919690212449366884e-02,6.106921826348127996e-02,2.577435486759802052e-01,6.467047615111183416e-03,3.357792565649884986e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.659013253974812424e-04,1.013779456339037210e+00
1.900000000000000022e-01,0.000000000000000000e+00,9.901325067502561583e-02,6.094371165802838636e-02,2.571601543506821796e-01,6.464495204990533886e-03,3.351397121959798220e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.630639438047648326e-04,1.012441352947870410e+00
2.000000000000000111e-01,0.000000000000000000e+00,9.882962195753494661e-02,6.081822889694457612e-02,2.565769031589849591e-01,6.461936820300362080e-03,3.345002589331952381e-02,1.648481397419700045e-19,0.000000000000000000e+00,0.000000000000000000e+00,7.602278612118073100e-04,1.011103055411703755e+00
