# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.000000000000000021e-02,0.000000000000000000e+00,1.426919958120331962e-02,8.814344775355989481e-03,3.732924851146320749e-02,9.077778342955483562e-04,4.834361956758253913e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135612271138352448e-04,1.445431506113809883e+00
2.000000000000000042e-02,0.000000000000000000e+00,1.424066985916608470e-02,8.795017211776983562e-03,3.724006681054599366e-02,9.072529890789365848e-04,4.824451188984463061e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131397845204320455e-04,1.443279402155926983e+00
2.999999999999999889e-02,0.000000000000000000e+00,1.421214804234392087e-02,8.775696506919058310e-03,3.715092265165734209e-02,9.067271512416371282e-04,4.814543383455594655e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.127186301739603781e-04,1.441127243634208410e+00
4.000000000000000083e-02,0.000000000000000000e+00,1.418363415318432685e-02,8.756382680258110313e-03,3.706181614140090924e-02,9.062003179650237944e-04,4.804638548583184919e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122977648929205800e-04,1.438975030393715437e+00
5.000000000000000278e-02,0.000000000000000000e+00,1.415512821421986700e-02,8.737075751343836502e-03,3.697274738678428541e-02,9.056724864197881813e-04,4.794736692810643020e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.118771894989149725e-04,1.436822762278922694e+00
6.000000000000000472e-02,0.000000000000000000e+00,1.412663024806857549e-02,8.717775739800094972e-03,3.688371649522100698e-02,9.051436537658894780e-04,4.784837824613408057e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114569048166624566e-04,1.434670439133714392e+00
6.999999999999999278e-02,0.000000000000000000e+00,1.409814027743437094e-02,8.698482665325250190e-03,3.679472357453242304e-02,9.046138171525036154e-04,4.774941952499097385e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110369116740131769e-04,1.432518060801382109e+00
8.000000000000000167e-02,0.000000000000000000e+00,1.406965832510746056e-02,8.679196547692535554e-03,3.670576873294967984e-02,9.040829737179725259e-04,4.765049085007667939e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.106172109019636871e-04,1.430365627124622785e+00
8.999999999999999667e-02,0.000000000000000000e+00,1.404118441396473224e-02,8.659917406750396868e-03,3.661685207911563600e-02,9.035511205897511257e-04,4.755159230711552415e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.101978033346715999e-04,1.428213137945533395e+00
9.999999999999999167e-02,0.000000000000000000e+00,1.401271856697020209e-02,8.640645262422867040e-03,3.652797372208683307e-02,9.030182548843572249e-04,4.745272398215837073e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.097786898094708474e-04,1.426060593105610286e+00
1.100000000000000006e-01,0.000000000000000000e+00,1.398426080717540300e-02,8.621380134709911297e-03,3.643913377133548709e-02,9.024843737073184012e-04,4.735388596158399653e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093598711668868057e-04,1.423907992445746729e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.395581115771980275e-02,8.602122043687791472e-03,3.635033233675141057e-02,9.019494741531197419e-04,4.725507833210069834e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.089413482506513110e-04,1.421755335806227372e+00
1.300000000000000044e-01,0.000000000000000000e+00,1.392736964183123420e-02,8.582871009509437238e-03,3.626156952864407340e-02,9.014135533051511511e-04,4.715630118074790565e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085231219077181639e-04,1.419602623026727795e+00
1.400000000000000133e-01,0.000000000000000000e+00,1.389893628282631508e-02,8.563627052404805193e-03,3.617284545774455962e-02,9.008766082356541157e-04,4.705755459489769851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081051929882784977e-04,1.417449853946310290e+00
