# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.000000000000000021e-02,0.000000000000000000e+00,3.185570601901139276e-01,1.967785048600957931e-01,8.333680944923120837e-01,2.026596071862861101e-02,1.079261751211672699e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.535231948722559050e-03,3.226897266895990130e-02
2.000000000000000042e-02,0.000000000000000000e+00,3.181414087159282200e-01,1.964836761969155909e-01,8.319557600133963282e-01,2.026834038439057073e-02,1.077798806322886743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.527581271465176391e-03,3.224335278561520773e-02
2.999999999999999889e-02,0.000000000000000000e+00,3.177257735025627028e-01,1.961888486087529082e-01,8.305433915171193116e-01,2.027072787489141159e-02,1.076335903631489149e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.519929700525716607e-03,3.221773843299897966e-02
4.000000000000000083e-02,0.000000000000000000e+00,3.173101546303516707e-01,1.958940221009185800e-01,8.291309888354220226e-01,2.027312322878824929e-02,1.074873043345949686e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.512277231489053447e-03,3.219212963843504777e-02
5.000000000000000278e-02,0.000000000000000000e+00,3.168945521801599385e-01,1.955991966787588021e-01,8.277185517991378916e-01,2.027552648499329410e-02,1.073410225676115493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.504623859910935519e-03,3.216652642942759849e-02
6.000000000000000472e-02,0.000000000000000000e+00,3.164789662333862275e-01,1.953043723476547699e-01,8.263060802379809111e-01,2.027793768267588739e-02,1.071947450833219545e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.496969581317736494e-03,3.214092883366251319e-02
6.999999999999999278e-02,0.000000000000000000e+00,3.160633968719686604e-01,1.950095491130235670e-01,8.248935739805386413e-01,2.028035686126469089e-02,1.070484719029893006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.489314391206214408e-03,3.211533687900899880e-02
8.000000000000000167e-02,0.000000000000000000e+00,3.156478441783881483e-01,1.947147269803180258e-01,8.234810328542616631e-01,2.028278406044979956e-02,1.069022030480177715e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.481658285043268804e-03,3.208975059352104503e-02
8.999999999999999667e-02,0.000000000000000000e+00,3.152323082356739414e-01,1.944199059550273667e-01,8.220684566854553621e-01,2.028521932018493776e-02,1.067559385399536598e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.474001258265692230e-03,3.206417000543899248e-02
9.999999999999999167e-02,0.000000000000000000e+00,3.148167891274072372e-01,1.941250860426771696e-01,8.206558452992684938e-01,2.028766268068962417e-02,1.066096784004866432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.466343306279914372e-03,3.203859514319103152e-02
1.100000000000000006e-01,0.000000000000000000e+00,3.144012869377265096e-01,1.938302672488299017e-01,8.192431985196849675e-01,2.029011418245140960e-02,1.064634226514509091e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.458684424461758319e-03,3.201302603539480512e-02
1.199999999999999956e-01,0.000000000000000000e+00,3.139858017513315613e-01,1.935354495790851115e-01,8.178305161695138548e-01,2.029257386622808704e-02,1.063171713148263753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451024608156176458e-03,3.198746271085899096e-02
1.300000000000000044e-01,0.000000000000000000e+00,3.135703336534887975e-01,1.932406330390798455e-01,8.164177980703793969e-01,2.029504177304998838e-02,1.061709244127399254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.443363852676997631e-03,3.196190519858487650e-02
1.400000000000000133e-01,0.000000000000000000e+00,3.131548827300357773e-01,1.929458176344890086e-01,8.150050440427115683e-01,2.029751794422223615e-02,1.060246819674667412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.435702153306668234e-03,3.193635352776802439e-02
1.500000000000000222e-01,0.000000000000000000e+00,3.127394490673855998e-01,1.926510033710253089e-01,8.135922539057349745e-01,2.030000242132705066e-02,1.058784440014312878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.428039505295980297e-03,3.191080772779979896e-02
1.600000000000000033e-01,0.000000000000000000e+00,3.123240327525321769e-01,1.923561902544400626e-01,8.121794274774599698e-01,2.030249524622608839e-02,1.057322105372087984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.420375903863815174e-03,3.188526782826911488e-02
1.700000000000000122e-01,0.000000000000000000e+00,3.119086338730550634e-01,1.920613782905232492e-01,8.107665645746715555e-01,2.030499646106278394e-02,1.055859815975264682e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.412711344196872068e-03,3.185973385896403998e-02
1.800000000000000211e-01,0.000000000000000000e+00,3.114932525171242861e-01,1.917665674851038171e-01,8.093536650129196097e-01,2.030750610826473693e-02,1.054397572052647447e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.405045821449391767e-03,3.183420584987351615e-02
1.900000000000000022e-01,0.000000000000000000e+00,3.110778887735053955e-01,1.914717578440501555e-01,8.079407286065077853e-01,2.031002423054608860e-02,1.052935373834585492e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.397379330742891237e-03,3.180868383118898995e-02
2.000000000000000111e-01,0.000000000000000000e+00,3.106625427315644061e-01,1.911769493732703717e-01,8.065277551684845170e-01,2.031255087090998168e-02,1.051473221552987336e-01,5.181861595991276863e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.389711867165879994e-03,3.178316783330620982e-02
2.100000000000000200e-01,0.000000000000000000e+00,3.102466641265396730e-01,1.908818034684510445e-01,8.051133162989008163e-01,2.031505003524834013e-02,1.050009252802247550e-01,1.593337257666609764e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.382039200211471825e-03,3.175760155118057676e-02
