# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.300000000000000044e-01,0.000000000000000000e+00,3.138857007649850095e-01,1.934349809531672182e-01,8.172388939940647967e-01,2.031545310669589932e-02,1.062777037032640454e-01,-1.115358209779376998e-04,-1.529634116268865397e-03,-7.504767382944130261e-03,2.445821217159074509e-03,3.199405024752158960e-02
1.400000000000000133e-01,0.000000000000000000e+00,3.134666878528554190e-01,1.931379318172236903e-01,8.158165362527035613e-01,2.031772797582180254e-02,1.061302496619397628e-01,-9.561283753327879254e-05,-1.481998981765824232e-03,-7.457801327595765632e-03,2.438127357098616305e-03,3.196815222925185329e-02
1.500000000000000222e-01,0.000000000000000000e+00,3.130476861989351378e-01,1.928408808963784637e-01,8.143941333723091480e-01,2.032001017709773871e-02,1.059827981785882028e-01,-7.968631441999012098e-05,-1.434353659559837709e-03,-7.410827241059171795e-03,2.430432589809729000e-03,3.194225913525344102e-02
1.600000000000000033e-01,0.000000000000000000e+00,3.126286958577418340e-01,1.925438281819883690e-01,8.129716851342978501e-01,2.032229974602940692e-02,1.058353492655962902e-01,-6.375623449734645813e-05,-1.386698100317299183e-03,-7.363845084443595285e-03,2.422736910899191565e-03,3.191637098937199352e-02
1.700000000000000122e-01,0.000000000000000000e+00,3.122097168841452275e-01,1.922467736653540038e-01,8.115491913186709816e-01,2.032459671835210382e-02,1.056879029354309413e-01,-4.782258051376926103e-05,-1.339032254385548633e-03,-7.316854818606755538e-03,2.415040315945367767e-03,3.189048781560729906e-02
1.800000000000000211e-01,0.000000000000000000e+00,3.117907493333710867e-01,1.919497173377198440e-01,8.101266517040062176e-01,2.032690113003262841e-02,1.055404592006400077e-01,-3.188533510593292216e-05,-1.291356071790306353e-03,-7.269856404152843891e-03,2.407342800497981519e-03,3.186460963811468122e-02
1.900000000000000022e-01,0.000000000000000000e+00,3.113717932610031158e-01,1.916526591902734944e-01,8.087040660674436054e-01,2.032921301727111038e-02,1.053930180738525818e-01,-1.594448079785938956e-05,-1.243669502233054171e-03,-7.222849801430439309e-03,2.399644360077883998e-03,3.183873648120613686e-02
2.000000000000000111e-01,0.000000000000000000e+00,3.109528487229862859e-01,1.913555992141453832e-01,8.072814341846757946e-01,2.033153241650294957e-02,1.052455795677799816e-01,5.186703909631048188e-19,-1.195972495088406693e-03,-7.175834970530451003e-03,2.391944990176817724e-03,3.181286836935167534e-02
2.100000000000000200e-01,0.000000000000000000e+00,3.105339157756298318e-01,1.910585374004079851e-01,8.058587558299346032e-01,2.033385936440068945e-02,1.050981436952161119e-01,1.594812499168754634e-05,-1.148264999401449370e-03,-7.128811871284004668e-03,2.384244686257178461e-03,3.178700532718057442e-02
2.200000000000000011e-01,0.000000000000000000e+00,3.101149944756100285e-01,1.907614737400758764e-01,8.044360307759805817e-01,2.033619389787598430e-02,1.049507104690384218e-01,3.189991199666863513e-05,-1.100546963885051842e-03,-7.081780463260340872e-03,2.376543443751781472e-03,3.176114737948270567e-02
2.300000000000000100e-01,0.000000000000000000e+00,3.096960848799732990e-01,1.904644082241046810e-01,8.030132587940896904e-01,2.033853605408153520e-02,1.048032799022083905e-01,4.785537895078072315e-05,-1.052818336917160256e-03,-7.034740705764670060e-03,2.368841258063613883e-03,3.173529455120981113e-02
2.400000000000000189e-01,0.000000000000000000e+00,3.092771870461392125e-01,1.901673408433910417e-01,8.015904396540421972e-01,2.034088587041305365e-02,1.046558520077722487e-01,6.381454390717879979e-05,-1.005079066538055316e-03,-6.987692557836011967e-03,2.361138124565593122e-03,3.170944686747684954e-02
2.500000000000000000e-01,0.000000000000000000e+00,3.088583010319035371e-01,1.898702715887718440e-01,8.001675731241100209e-01,2.034324338451127395e-02,1.045084267988618393e-01,7.977742503729965957e-05,-9.573291004475876749e-04,-6.940635978245021133e-03,2.353434038600323193e-03,3.168360435356334937e-02
2.600000000000000089e-01,0.000000000000000000e+00,3.084394268954412377e-01,1.895732004510239099e-01,7.987446589710439637e-01,2.034560863426393071e-02,1.043610042886949918e-01,9.574404063183076889e-05,-9.095683860023856841e-04,-6.893570925491776871e-03,2.345728995479841403e-03,3.165776703491467864e-02
2.700000000000000178e-01,0.000000000000000000e+00,3.080205646953097509e-01,1.892761274208633326e-01,7.973216969600617210e-01,2.034798165780782320e-02,1.042135844905765357e-01,1.117144091016907372e-04,-8.617968702130353797e-04,-6.846497357803571493e-03,2.338022990485369001e-03,3.163193493714352988e-02
2.800000000000000266e-01,0.000000000000000000e+00,3.076017144904522604e-01,1.889790524889453094e-01,7.958986868548360016e-01,2.035036249353085538e-02,1.040661674178989526e-01,1.276885489790178043e-04,-8.140144997412320687e-04,-6.799415233132659504e-03,2.330316018867062237e-03,3.160610808603121769e-02
2.900000000000000355e-01,0.000000000000000000e+00,3.071828763402003060e-01,1.886819756458631148e-01,7.944756284174794292e-01,2.035275118007406903e-02,1.039187530841428897e-01,1.436664789181705322e-04,-7.662212208969039397e-04,-6.752324509153982517e-03,2.322608075843746525e-03,3.158028650752904565e-02
2.999999999999999889e-01,0.000000000000000000e+00,3.067640503042777245e-01,1.883848968821481284e-01,7.930525214085345498e-01,2.035514775633380513e-02,1.037713415028782143e-01,1.596482176967363160e-04,-7.184169796353084619e-04,-6.705225143262897626e-03,2.314899156602667502e-03,3.155447022775981908e-02
3.099999999999999978e-01,0.000000000000000000e+00,3.063452364428032038e-01,1.880878161882688637e-01,7.916293655869585111e-01,2.035755226146374053e-02,1.036239326877644445e-01,1.756337842165504393e-04,-6.706017215540972321e-04,-6.658117092572844210e-03,2.307189256299223452e-03,3.152865927301911481e-02
3.200000000000000067e-01,0.000000000000000000e+00,3.059264348162940572e-01,1.877907335546308565e-01,7.902061607101111829e-01,2.035996473487707362e-02,1.034765266525517063e-01,1.916231975047261475e-04,-6.227753918903559949e-04,-6.611000313913023736e-03,2.299478370056704229e-03,3.150285366977685630e-02
3.300000000000000155e-01,0.000000000000000000e+00,3.055076454856695545e-01,1.874936489715758325e-01,7.887829065337420564e-01,2.036238521624865808e-02,1.033291234110814277e-01,2.076164767146929070e-04,-5.749379355176075825e-04,-6.563874763826036199e-03,2.291766492966024974e-03,3.147705344467865984e-02
3.400000000000000244e-01,0.000000000000000000e+00,3.050888685122537525e-01,1.871965624293813191e-01,7.873596028119755896e-01,2.036481374551717127e-02,1.031817229772870048e-01,2.236136411272480269e-04,-5.270892969427956641e-04,-6.516740398565493142e-03,2.284053620085454636e-03,3.145125862454734023e-02
3.500000000000000333e-01,0.000000000000000000e+00,3.046701039577792702e-01,1.868994739182601172e-01,7.859362492972991054e-01,2.036725036288732776e-02,1.030343253651947177e-01,2.396147101516162231e-04,-4.792294203032293563e-04,-6.469597174093619403e-03,2.276339746440347953e-03,3.142546923638438183e-02
3.600000000000000422e-01,0.000000000000000000e+00,3.042513518843906195e-01,1.866023834283596639e-01,7.845128457405481370e-01,2.036969510883207546e-02,1.028869305889243690e-01,2.556197033265207282e-04,-4.313582493635007811e-04,-6.422445046078816694e-03,2.268624867022866164e-03,3.139968530737142355e-02
3.699999999999999956e-01,0.000000000000000000e+00,3.038326123546477020e-01,1.863052909497615595e-01,7.830893918908933271e-01,2.037214802409485770e-02,1.027395386626901580e-01,2.716286403212650274e-04,-3.834757275123727022e-04,-6.375283969893213304e-03,2.260908976791703787e-03,3.137390686487173674e-02
3.800000000000000044e-01,0.000000000000000000e+00,3.034138854315291400e-01,1.860081964724810688e-01,7.816658874958256620e-01,2.037460914969187534e-02,1.025921496008014439e-01,2.876415409368271708e-04,-3.355817977596285912e-04,-6.328113900610179109e-03,2.253192070671806730e-03,3.134813393643180041e-02
3.900000000000000133e-01,0.000000000000000000e+00,3.029951711784358293e-01,1.857110999864664269e-01,7.802423323011440370e-01,2.037707852691435229e-02,1.024447634176635230e-01,3.036584251069593984e-04,-2.876764027329071377e-04,-6.280934793001833640e-03,2.245474143554090831e-03,3.132236654978281382e-02
4.000000000000000222e-01,0.000000000000000000e+00,3.025764696591947134e-01,1.854140014815984228e-01,7.788187260509381593e-01,2.037955619733086352e-02,1.022973801277784617e-01,3.196793128993083107e-04,-2.397594846744782379e-04,-6.233746601536496908e-03,2.237755190295153459e-03,3.129660473284221617e-02
4.100000000000000311e-01,0.000000000000000000e+00,3.021577809380620594e-01,1.851169009476897609e-01,7.773950684875780004e-01,2.038204220278968040e-02,1.021499997457459147e-01,3.357042245165362589e-04,-1.918309854380189305e-04,-6.186549280376159310e-03,2.230035205716988152e-03,3.127084851371531721e-02
4.200000000000000400e-01,0.000000000000000000e+00,3.017391050797269547e-01,1.848197983744843398e-01,7.759713593516953667e-01,2.038453658542107097e-02,1.020026222862638471e-01,3.517331802974624135e-04,-1.438908464853224354e-04,-6.139342783373871737e-03,2.222314184606688850e-03,3.124509792069678216e-02
4.299999999999999933e-01,0.000000000000000000e+00,3.013204421493155816e-01,1.845226937516570298e-01,7.745475983821720201e-01,2.038703938763975279e-02,1.018552477641295750e-01,3.677662007182077902e-04,-9.593900888300979689e-05,-6.092127064071172111e-03,2.214592121716161058e-03,3.121935298227234562e-02
