# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.000000000000000021e-02,0.000000000000000000e+00,2.761726940628111415e-01,1.632547945198883355e-01,6.598214611845487632e-01,2.312776255698418409e-02,9.251105022793673638e-02,2.720913241998139560e-03,6.802283104995348467e-03,0.000000000000000000e+00,1.360456620999069780e-03,1.148398490531853611e+00
2.000000000000000042e-02,0.000000000000000000e+00,2.756747490767668674e-01,1.629604428040000719e-01,6.586317896661670890e-01,2.308606273056668101e-02,9.234425092226672405e-02,2.716007380066668558e-03,6.790018450166670529e-03,0.000000000000000000e+00,1.358003690033334279e-03,1.142499879794088180e+00
2.999999999999999889e-02,0.000000000000000000e+00,2.751768040907225932e-01,1.626660910881118638e-01,6.574421181477855258e-01,2.304436290414918140e-02,9.217745161659672559e-02,2.711101518135197990e-03,6.777753795337994325e-03,0.000000000000000000e+00,1.355550759067598995e-03,1.136601269056322749e+00
4.000000000000000083e-02,0.000000000000000000e+00,2.746788591046783190e-01,1.623717393722236002e-01,6.562524466294037406e-01,2.300266307773167831e-02,9.201065231092671326e-02,2.706195656203726988e-03,6.765489140509317254e-03,0.000000000000000000e+00,1.353097828101863494e-03,1.130702658318557319e+00
5.000000000000000278e-02,0.000000000000000000e+00,2.741809141186339893e-01,1.620773876563353366e-01,6.550627751110220665e-01,2.296096325131417523e-02,9.184385300525670093e-02,2.701289794272255986e-03,6.753224485680639315e-03,0.000000000000000000e+00,1.350644897136127993e-03,1.124804047580791888e+00
6.000000000000000472e-02,0.000000000000000000e+00,2.736829691325897151e-01,1.617830359404470730e-01,6.538731035926402813e-01,2.291926342489667215e-02,9.167705369958668860e-02,2.696383932340784984e-03,6.740959830851962244e-03,0.000000000000000000e+00,1.348191966170392492e-03,1.118905436843026457e+00
6.999999999999999278e-02,0.000000000000000000e+00,2.731850241465453855e-01,1.614886842245588094e-01,6.526834320742586071e-01,2.287756359847916560e-02,9.151025439391666239e-02,2.691478070409313982e-03,6.728695176023284305e-03,0.000000000000000000e+00,1.345739035204656991e-03,1.113006826105261027e+00
8.000000000000000167e-02,0.000000000000000000e+00,2.726870791605011113e-01,1.611943325086705736e-01,6.514937605558770439e-01,2.283586377206166598e-02,9.134345508824666393e-02,2.686572208477843414e-03,6.716430521194608101e-03,0.000000000000000000e+00,1.343286104238921707e-03,1.107108215367495596e+00
8.999999999999999667e-02,0.000000000000000000e+00,2.721891341744568371e-01,1.608999807927823100e-01,6.503040890374952587e-01,2.279416394564416290e-02,9.117665578257665160e-02,2.681666346546372412e-03,6.704165866365931030e-03,0.000000000000000000e+00,1.340833173273186206e-03,1.101209604629730165e+00
9.999999999999999167e-02,0.000000000000000000e+00,2.716911891884125074e-01,1.606056290768940742e-01,6.491144175191135846e-01,2.275246411922665982e-02,9.100985647690663927e-02,2.676760484614901410e-03,6.691901211537253091e-03,0.000000000000000000e+00,1.338380242307450705e-03,1.095310993891964735e+00
