# eKEs,vp_T,vpp_T,vp_L,vpp_L,v2,v1-3,v3,v1-3+vL,2v1-3,electronic,elastic
1.000000000000000021e-02,0.000000000000000000e+00,2.639380487359505034e-01,1.630393455255877422e-01,6.904808470037613333e-01,1.679120884855609189e-02,8.942141810329087837e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100547303015447721e-03,1.148398490531853611e+00
2.000000000000000042e-02,0.000000000000000000e+00,2.635235228645750882e-01,1.627517484937864023e-01,6.891272457461418144e-01,1.678871191986874845e-02,8.927644456212556479e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.093651133536572617e-03,1.142499879794088180e+00
2.999999999999999889e-02,0.000000000000000000e+00,2.631089786809285291e-01,1.624641495620434417e-01,6.877736769141936657e-01,1.678620670110254898e-02,8.913146616977589420e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.086755891862551726e-03,1.136601269056322749e+00
4.000000000000000083e-02,0.000000000000000000e+00,2.626944160936608985e-01,1.621765487208810252e-01,6.864201406696704977e-01,1.678369315090286890e-02,8.898648290204187739e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.079861582621688430e-03,1.130702658318557319e+00
5.000000000000000278e-02,0.000000000000000000e+00,2.622798350108139220e-01,1.618889459607582848e-01,6.850666371754039474e-01,1.678117122763957830e-02,8.884149473456247337e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.072968210473123858e-03,1.124804047580791888e+00
6.000000000000000472e-02,0.000000000000000000e+00,2.618652353398154831e-01,1.616013412720706255e-01,6.837131665953118942e-01,1.677864088940473133e-02,8.869650164281402127e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.066075780107092322e-03,1.118905436843026457e+00
6.999999999999999278e-02,0.000000000000000000e+00,2.614506169874746266e-01,1.613137346451492538e-01,6.823597290944078964e-01,1.677610209401022082e-02,8.855150360210885252e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059184296245175887e-03,1.113006826105261027e+00
8.000000000000000167e-02,0.000000000000000000e+00,2.610359798599766190e-01,1.610261260702607056e-01,6.810063248388108503e-01,1.677355479898549190e-02,8.840650058759413898e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.052293763640577594e-03,1.107108215367495596e+00
8.999999999999999667e-02,0.000000000000000000e+00,2.606213238628772855e-01,1.607385155376061525e-01,6.796529539957537613e-01,1.677099896157511344e-02,8.826149257425019989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045404187078376460e-03,1.101209604629730165e+00
9.999999999999999167e-02,0.000000000000000000e+00,2.602066489010980699e-01,1.604509030373210132e-01,6.782996167335927362e-01,1.676843453873641532e-02,8.811647953688940549e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.038515571375799397e-03,1.095310993891964735e+00
1.100000000000000006e-01,0.000000000000000000e+00,2.597919548789205391e-01,1.601632885594741484e-01,6.769463132218167534e-01,1.676586148713707369e-02,8.797146145015452556e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.031627921382492263e-03,1.089412383154199304e+00
1.199999999999999956e-01,0.000000000000000000e+00,2.593772416999809427e-01,1.598756720940676945e-01,6.755930436310582099e-01,1.676327976315265811e-02,8.782643828851745271e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.024741241980791782e-03,1.083513772416433651e+00
1.300000000000000044e-01,0.000000000000000000e+00,2.589625092672650508e-01,1.595880536310362308e-01,6.742398081331010262e-01,1.676068932286418206e-02,8.768141002627771741e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.017855538086000926e-03,1.077615161678668221e+00
1.400000000000000133e-01,0.000000000000000000e+00,2.585477574831023806e-01,1.593004331602461132e-01,6.728866069008909712e-01,1.675809012205559459e-02,8.753637663756097531e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.010970814646671247e-03,1.071716550940902790e+00
1.500000000000000222e-01,0.000000000000000000e+00,2.581329862491606453e-01,1.590128106714951139e-01,6.715334401085455429e-01,1.675548211621126840e-02,8.739133809631759175e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.004087076644876959e-03,1.065817940203137359e+00
1.600000000000000033e-01,0.000000000000000000e+00,2.577181954664401475e-01,1.587251861545118936e-01,6.701803079313641831e-01,1.675286526051346717e-02,8.724629437632112905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.997204329096506810e-03,1.059919329465371929e+00
1.700000000000000122e-01,0.000000000000000000e+00,2.573033850352683394e-01,1.584375595989551133e-01,6.688272105458379357e-01,1.675023950983978507e-02,8.710124545116688932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.990322577051550738e-03,1.054020718727606276e+00
1.800000000000000211e-01,0.000000000000000000e+00,2.568885548552938825e-01,1.581499309944131015e-01,6.674741481296597723e-01,1.674760481876053086e-02,8.695619129427034633e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.983441825594383940e-03,1.048122107989840845e+00
1.900000000000000022e-01,0.000000000000000000e+00,2.564737048254808194e-01,1.578623003304031602e-01,6.661211208617344726e-01,1.674496114153611534e-02,8.681113187886566052e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.976562079844066972e-03,1.042223497252075415e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.560588348441028006e-01,1.575746675963709265e-01,6.647681289221898382e-01,1.674230843211441458e-02,8.666606717800401372e-02,4.271069923416664711e-19,0.000000000000000000e+00,0.000000000000000000e+00,1.969683344954636754e-03,1.036324886514309984e+00
2.100000000000000200e-01,0.000000000000000000e+00,2.556411042257755728e-01,1.572852850897357990e-01,6.634078009669741594e-01,1.673946064185418900e-02,8.652003578809340512e-02,1.312898873870977085e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.962783816437020049e-03,1.030426275776544554e+00
2.200000000000000011e-01,0.000000000000000000e+00,2.552233530118204197e-01,1.569959009423119445e-01,6.620475137145070965e-01,1.673660315229496404e-02,8.637399901341245856e-02,2.625349514085520091e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.955885387993685880e-03,1.024527665038779123e+00
2.300000000000000100e-01,0.000000000000000000e+00,2.548055810968376522e-01,1.567065151457024963e-01,6.606872673730874723e-01,1.673373591379989297e-02,8.622795682640416182e-02,3.937349626776498441e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.948988065254340148e-03,1.018629054301013692e+00
2.400000000000000189e-01,0.000000000000000000e+00,2.543877883747074353e-01,1.564171276914531894e-01,6.593270621524384145e-01,1.673085887639285882e-02,8.608190919932325047e-02,5.248896902397808678e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.942091853887170563e-03,1.012730443563248262e+00
2.500000000000000000e-01,0.000000000000000000e+00,2.539699747385829598e-01,1.561277385710518606e-01,6.579668982637186803e-01,1.672797198975555996e-02,8.593585610423444543e-02,6.559989015590460086e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.935196759599172112e-03,1.006831832825482831e+00
2.600000000000000089e-01,0.000000000000000000e+00,2.535521400808850578e-01,1.558383477759280600e-01,6.566067759195352016e-01,1.672507520322460278e-02,8.578979751301091250e-02,7.870623625046914060e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.928302788136483821e-03,1.000933222087717400e+00
2.700000000000000178e-01,0.000000000000000000e+00,2.531342842932951531e-01,1.555489552974523848e-01,6.552466953339562972e-01,1.672216846578851793e-02,8.564373339733256929e-02,9.180798373374147677e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.921409945284719431e-03,9.950346113499518585e-01
2.800000000000000266e-01,0.000000000000000000e+00,2.527164072667493211e-01,1.552595611269360354e-01,6.538866567225224413e-01,1.671925172608475230e-02,8.549766372868437825e-02,1.049051088695519363e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.914518236869312395e-03,9.891360006121863169e-01
2.900000000000000355e-01,0.000000000000000000e+00,2.522985088914316831e-01,1.549701652556303433e-01,6.525266603022606970e-01,1.671632493239667491e-02,8.535158847835477847e-02,1.179975877580946786e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907627668755855661e-03,9.832373898744208862e-01
2.999999999999999889e-01,0.000000000000000000e+00,2.518805890567681338e-01,1.546807676747261884e-01,6.511667062916968174e-01,1.671338803265049952e-02,8.520550761743392321e-02,1.310853963345141946e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.900738246850448626e-03,9.773387791366554556e-01
3.099999999999999978e-01,0.000000000000000000e+00,2.514626476514194020e-01,1.543913683753534716e-01,6.498067949108680130e-01,1.671044097441220372e-02,8.505942111681190354e-02,1.441685103674782793e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.893849977100049058e-03,9.714401683988900249e-01
3.200000000000000067e-01,0.000000000000000000e+00,2.510446845632748891e-01,1.541019673485808927e-01,6.484469263813371631e-01,1.670748370488440993e-02,8.491332894717723567e-02,1.572469054577362328e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.886962865492827204e-03,9.655415576611245942e-01
3.300000000000000155e-01,0.000000000000000000e+00,2.506266996794455637e-01,1.538125645854146739e-01,6.470871009262039175e-01,1.670451617090321778e-02,8.476723107901476539e-02,1.703205570366608660e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.880076918058519019e-03,9.596429469233591636e-01
3.400000000000000244e-01,0.000000000000000000e+00,2.502086928862575776e-01,1.535231600767990312e-01,6.457273187701202399e-01,1.670153831893505039e-02,8.462112748260426642e-02,1.833894403647775770e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.873192140868793496e-03,9.537443361855936219e-01
3.500000000000000333e-01,0.000000000000000000e+00,2.497906640692449665e-01,1.532337538136146482e-01,6.443675801393026203e-01,1.669855009507339658e-02,8.447501812801835874e-02,1.964535305302757414e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.866308540037614570e-03,9.478457254478281913e-01
3.600000000000000422e-01,0.000000000000000000e+00,2.493726131131432378e-01,1.529443457866788703e-01,6.430078852615467300e-01,1.669555144503558075e-02,8.432890298512089877e-02,2.095128024475057915e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.859426121721609532e-03,9.419471147100626496e-01
3.699999999999999956e-01,0.000000000000000000e+00,2.489545399018819605e-01,1.526549359867446498e-01,6.416482343662397447e-01,1.669254231415947393e-02,8.418278202356503648e-02,2.225672308554598421e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.852544892120443296e-03,9.360485039722973299e-01
3.800000000000000044e-01,0.000000000000000000e+00,2.485364443185780481e-01,1.523655244045003243e-01,6.402886276843756663e-01,1.668952264740016650e-02,8.403665521279142514e-02,2.356167903162382496e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.845664857477194616e-03,9.301498932345317883e-01
3.900000000000000133e-01,0.000000000000000000e+00,2.481183262455283756e-01,1.520761110305688668e-01,6.389290654485690890e-01,1.668649238932662024e-02,8.389052252202637561e-02,2.486614552134951096e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.838786024078736857e-03,9.242512824967663576e-01
4.000000000000000222e-01,0.000000000000000000e+00,2.477001855642029793e-01,1.517866958555073587e-01,6.375695478930685223e-01,1.668345148411826476e-02,8.374438392027992728e-02,2.617011997508752715e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.831908398256122889e-03,9.183526717590009270e-01
4.100000000000000311e-01,0.000000000000000000e+00,2.472820221552370357e-01,1.514972788698063233e-01,6.362100752537721560e-01,1.668039987556158010e-02,8.359823937634391910e-02,2.747359979504263071e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.825031986384972578e-03,9.124540610212354963e-01
4.200000000000000400e-01,0.000000000000000000e+00,2.468638358984242831e-01,1.512078600638893655e-01,6.348506477682415161e-01,1.667733750704662385e-02,8.345208885879015770e-02,2.877658236510012373e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.818156794885867006e-03,9.065554502834700656e-01
4.299999999999999933e-01,0.000000000000000000e+00,2.464456266727092226e-01,1.509184394281123942e-01,6.334912656757161198e-01,1.667426432156354776e-02,8.330593233596846059e-02,3.007906505066369448e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.811282830224745719e-03,9.006568395457046350e-01
4.400000000000000022e-01,0.000000000000000000e+00,2.460273943561795684e-01,1.506290169527629563e-01,6.321319292171289073e-01,1.667118026169902775e-02,8.315976977600457454e-02,3.138104519849232630e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.804410098913306363e-03,8.947582288079392043e-01
4.500000000000000111e-01,0.000000000000000000e+00,2.456091388260589203e-01,1.503395926280599870e-01,6.307726386351212300e-01,1.666808526963273890e-02,8.301360114679832980e-02,3.268252013653481043e-04,8.504270240239739836e-19,0.000000000000000000e+00,1.797538607509412351e-03,8.888596180701737737e-01
4.600000000000000200e-01,0.000000000000000000e+00,2.451823241585259217e-01,1.500449427655992929e-01,6.293914824806126074e-01,1.666439913119678942e-02,8.286454156218639455e-02,3.398230411067583532e-04,3.921035089693456833e-05,0.000000000000000000e+00,1.790606024293301670e-03,8.829610073324082320e-01
4.700000000000000289e-01,0.000000000000000000e+00,2.447554854372335775e-01,1.497502930039612545e-01,6.280103910794396782e-01,1.666070013787527421e-02,8.271547597862782819e-02,3.528148264491237228e-04,7.840329476647293677e-05,0.000000000000000000e+00,1.783674955937235036e-03,8.770623965946428013e-01
4.800000000000000377e-01,0.000000000000000000e+00,2.443286225361360198e-01,1.494556433436742271e-01,6.266293647709207937e-01,1.665698822230635145e-02,8.256640436468717925e-02,3.658005256663360359e-04,1.175787403927518735e-04,0.000000000000000000e+00,1.776745410379343719e-03,8.711637858568772597e-01
4.899999999999999911e-01,0.000000000000000000e+00,2.439017353283049194e-01,1.491609937852701184e-01,6.252484038967496272e-01,1.665326331665669193e-02,8.241732668870881129e-02,3.787801068102310178e-04,1.567365959214759956e-04,0.000000000000000000e+00,1.769817395613318715e-03,8.652651751191118290e-01
5.000000000000000000e-01,0.000000000000000000e+00,2.434748236859223813e-01,1.488663443292847499e-01,6.238675088010158243e-01,1.664952535261737809e-02,8.226824291881527917e-02,3.917535377086445387e-04,1.958767688543234348e-04,0.000000000000000000e+00,1.762890919688898635e-03,8.593665643813463983e-01
5.100000000000000089e-01,0.000000000000000000e+00,2.430478874802725620e-01,1.485716949762576899e-01,6.224866798302255422e-01,1.664577426139969910e-02,8.211915302290519192e-02,4.047207859634439735e-04,2.349991660432913169e-04,0.000000000000000000e+00,1.755965990712360196e-03,8.534679536435809677e-01
5.200000000000000178e-01,0.000000000000000000e+00,2.426209265817340366e-01,1.482770457267321706e-01,6.211059173333232097e-01,1.664200997373094584e-02,8.197005696865125590e-02,4.176818189485419436e-04,2.741036936849818397e-04,0.000000000000000000e+00,1.749042616847016956e-03,8.475693429058155370e-01
